庆丰公园	北京市朝阳区庆丰闸前街34号	39.908921	116.472242	8ad3ee02803d4162a3acc4de
庆丰小吃部	朱房路54号附近	40.033514	116.341056	9e07f1c7a656fb94da1318d2
庆丰园菜馆	北京海淀区金沟河路17号(近超市发)	39.923959	116.267867	64ff3be165a6d1bb90114c59
庆丰包子铺良乡月华店	北京近郊房山区良乡月华大街32号	39.740364	116.1343	57142886c3964f488715410d
庆丰包子铺（西红门店）	欣宁街67号	39.79737	116.334394	24c4ee7c5c85f21fb13c8149
庆丰包子铺加州水郡店	加州广场d座	39.77409	116.172398	347dd5689db5d2bc88b98805
庆丰快餐店	果园北街荣源鑫旅馆附近	40.38109	116.830102	687efee76fc9b5723f9a5e77
庆丰祥(富力城店)	北京朝阳区东三环南路59号双井富力城A9座7号	39.902397	116.465657	fbb05028f878adafb64f54e6
庆丰祥(金融街店)	北京市西城区金融街广宁伯街2号	39.919629	116.369348	2527be1e32875caa4afc8d50
庆丰祥(月坛北街店)	北京西城区月坛北街26号恒华国际商务中心1楼(近三里河东路)	39.922756	116.352671	5c2dc21d81b8e41d6fc02c5f
庆丰园饺子(金沟河路)	海淀区永定路丙1号(近金沟河路)	39.923614	116.270844	1020060f0e2d9dbf1894c67e
北京市朝阳区庆丰公园管理处	厂坡村	39.90744	116.469447	0cfe2d77f0397e2ca6da39d3
庆丰建业大药房	石榴庄南里1号院3号楼	39.845126	116.434336	3be122e19313e92f1ff74d8b
庆丰饲料厂	西北路附近	40.474846	116.10137	ee493708c6f3ae06581093b1
北京庆丰快捷管道清洗有限公司	北京市朝阳区武圣西里15号楼109	39.882516	116.474341	127c1676dc9de0679d9d6849
北京庆丰弹簧厂	北京市通州区	39.936408	116.737346	406e6ae3d33780d658f6beeb
北京庆丰塑料厂	北京市房山区	39.654173	115.988229	d6ee87244b7757e0a8f0cdc3
庆丰包子铺双惠苑店	北京朝阳区双桥路双惠苑	39.910346	116.580973	54bf12986348f20e0b1cc76e
