火锅	g110	巴乡石锅鱼(国防大学店)	14778708
火锅	g110	千方老鸭汤(马连洼店)	2497009
火锅	g110	和庆斋阳坊香辣涮羊肉	3448432
火锅	g110	佳泽一品自助火锅店	4218976
火锅	g110	汤五家糖果汤锅	4209631
火锅	g110	红码头鱼庄	4522794
火锅	g110	青春锅串串火锅店	4500838
火锅	g110	涮涮涮	4525408
火锅	g110	金储石锅焖鱼	5173165
火锅	g110	小渔村胶东海鱼锅	5173128
火锅	g110	名人坊肥牛	5399741
火锅	g110	龙腾川菜火锅店	5371512
火锅	g110	沂蒙山火锅鸡	5505857
火锅	g110	金莱客自助旋转火锅	6313238
火锅	g110	重庆火锅家常菜	9007554
火锅	g110	天精地华	8957323
火锅	g110	华运火锅城	9024134
火锅	g110	香辣诱惑火锅店	9003384
火锅	g110	川香麻辣火锅城	9991257
火锅	g110	季节兴旺小吃店	9991353
火锅	g110	秦唐缘	14719466
火锅	g110	京都涮肉	14730342
其它	g118	美悦铁板烧	5432400
其它	g118	朋友圈麻辣香锅	8406840
其它	g118	中卫御苑福膳	512874
其它	g118	SPR COFFEE(上地嘉华店)	5325391
其它	g118	赣粤湘大酒楼	2645377
其它	g118	星巴克(五彩城店)	5261290
